name,address,reviews,displayName,beds,baths,unit,rent,discount,sqft,availability
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,D1,3,2,1345,"$2,653",,"1,344",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,D1,3,2,1445,"$2,653",,"1,344",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,D1a,3,2,2337,"$2,653",,"1,344",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,D1a,3,2,2437,"$2,653",,"1,344",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,D1a,3,2,2537,"$2,693",,"1,344",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,A1,Studio,1,1224,"$1,349",,504,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,A1,Studio,1,2513,"$1,394",,504,availibility Oct. 7
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,A2,Studio,1,1130,"$1,429",,576,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,A2,Studio,1,1438,"$1,434",,576,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,A2,Studio,1,2212,"$1,464",,576,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,A2,Studio,1,2332,"$1,469",,576,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,A2,Studio,1,1530,"$1,474",,576,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B3,1,1,1114,"$1,724",,720,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B3,1,1,1425,"$1,729",,720,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B3,1,1,1427,"$1,729",,720,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B3,1,1,2220,"$1,759",,720,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B3,1,1,2210,"$1,759",,720,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B2,1,1,2528,"$1,704",,700,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B3a,1,1,1229,"$1,709",,720,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B3a,1,1,1529,"$1,744",,720,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C2,2,2,1142,"$1,964",,"1,008",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C2,2,2,2516,"$2,044",,"1,008",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C3,2,2,1339,"$2,024",,"1,020",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C3,2,2,1439,"$2,024",,"1,020",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C3,2,2,2111,"$2,029",,"1,020",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C3,2,2,1239,"$2,029",,"1,020",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C3,2,2,1539,"$2,064",,"1,020",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C4,2,2,1103,"$2,109",,"1,108",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C4,2,2,1105,"$2,109",,"1,108",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C4,2,2,1335,"$2,114",,"1,108",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C4,2,2,1435,"$2,114",,"1,108",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C4,2,2,1231,"$2,119",,"1,108",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C5a,2,2,1008,"$2,139",,"1,130",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C5a,2,2,1108,"$2,149",,"1,130",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C5a,2,2,1208,"$2,149",,"1,130",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C5a,2,2,1308,"$2,154",,"1,130",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C6,2,2,2327,"$2,324",,"1,166",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C6,2,2,2427,"$2,324",,"1,166",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C7,2,2,1421,"$2,424",,"1,300",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,D1,3,2,1201,"$2,648",,"1,344",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,D1,3,2,1146,"$2,648",,"1,344",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,D1,3,2,1345,"$2,653",,"1,344",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,D1,3,2,1445,"$2,653",,"1,344",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,D1a,3,2,2337,"$2,653",,"1,344",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,D1a,3,2,2437,"$2,653",,"1,344",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,D1a,3,2,2537,"$2,693",,"1,344",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,River Birch,1,1,1413,"$1,531",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,780,availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,River Birch,1,1,1404,"$1,681",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,780,availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,River Birch,1,1,1422,"$1,490",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,,availibility Oct. 12
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Flowering Dogwood,1,1,1316,"$1,595",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,950,availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Flowering Dogwood,1,1,1232,"$1,621",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,950,availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Maple 1,1,1.5,1114,"$1,765",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,072",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Maple 1,1,1.5,1125,"$1,906",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,072",availibility Oct. 31
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Maple 2,1,1.5,0620,"$1,887",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,139",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Maple 2,1,1.5,1311,"$1,892",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,139",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Maple 2,1,1.5,1318,"$1,902",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,139",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Cypress,1,1,0313,"$1,565",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,875,availibility Sep. 29
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Cypress,1,1,0412,"$1,607",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,875,availibility Sep. 29
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Cypress,1,1,0415,"$1,565",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,875,availibility Oct. 9
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Weeping Willow,2,2,0236,"$2,105",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,174",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Weeping Willow,2,2,0211,"$2,105",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,174",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Weeping Willow,2,2,0531,"$2,080",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,174",availibility Sep. 29
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Juniper,2,2,0730,"$2,245",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,340",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Juniper,2,2,0738,"$2,245",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,340",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Juniper,2,2,0708,"$2,275",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,340",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Southern Magnolia,2,2,1033,"$2,329",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,395",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Southern Magnolia,2,2,0812,"$2,559",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,395",availibility Oct. 7
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Southern Magnolia,2,2,1106,Call for Rent,Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,,availibility Nov. 25
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Cedar,2,2,1118,"$2,364",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,250",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Cedar,2,2,1020,"$2,364",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,250",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Cedar,2,2,1019,"$2,339",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,250",availibility Oct. 17
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Redwood 3,3,2,0920,"$2,713",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,682",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Redwood 3,3,2,0921,"$2,603",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,682",availibility Oct. 4
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,River Birch,1,1,1413,"$1,531",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,780,availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,River Birch,1,1,1404,"$1,681",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,780,availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,River Birch,1,1,1422,"$1,490",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,,availibility Oct. 12
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Flowering Dogwood,1,1,1316,"$1,595",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,950,availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Flowering Dogwood,1,1,1232,"$1,621",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,950,availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Maple 1,1,1.5,1114,"$1,765",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,072",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Maple 1,1,1.5,1125,"$1,906",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,072",availibility Oct. 31
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Maple 2,1,1.5,0620,"$1,887",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,139",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Maple 2,1,1.5,1311,"$1,892",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,139",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Maple 2,1,1.5,1318,"$1,902",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,139",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Cypress,1,1,0313,"$1,565",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,875,availibility Sep. 29
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Cypress,1,1,0412,"$1,607",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,875,availibility Sep. 29
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Cypress,1,1,0415,"$1,565",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,875,availibility Oct. 9
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Weeping Willow,2,2,0236,"$2,105",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,174",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Weeping Willow,2,2,0211,"$2,105",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,174",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Weeping Willow,2,2,0531,"$2,080",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,174",availibility Sep. 29
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Juniper,2,2,0730,"$2,245",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,340",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Juniper,2,2,0738,"$2,245",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,340",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Juniper,2,2,0708,"$2,275",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,340",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Southern Magnolia,2,2,1033,"$2,329",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,395",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Southern Magnolia,2,2,0812,"$2,559",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,395",availibility Oct. 7
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Southern Magnolia,2,2,1106,Call for Rent,Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,,availibility Nov. 25
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Cedar,2,2,1118,"$2,364",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,250",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Cedar,2,2,1020,"$2,364",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,250",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Cedar,2,2,1019,"$2,339",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,250",availibility Oct. 17
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Redwood 3,3,2,0920,"$2,713",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,682",availibility Now
Flats at North Springs,"6850 Peachtree Dunwoody Rd, Sandy Springs, GA 30328 Sandy Springs",4.2 (115 reviews) Verified Listing,Redwood 3,3,2,0921,"$2,603",Now offering $500 off select apartment homes AND $99 application and administration fee special!!! Call today to schedule your tour and learn more today!!!,"1,682",availibility Oct. 4
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,Studio 655 sqft S1A,Studio,1,424,"$1,495",,655,availibility Now
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,Studio 655 sqft S1A,Studio,1,628,"$1,515",,655,availibility Now
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,Studio 655 sqft S1A,Studio,1,624,"$1,515",,655,availibility Now
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,Studio 655 sqft S1A,Studio,1,304,"$1,485",,655,availibility Oct. 4
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,Studio 655 sqft S1A,Studio,1,508,"$1,505",,655,availibility Oct. 21
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,Studio 679 sqft S1,Studio,1,426,"$1,520",,679,availibility Now
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,Studio 679 sqft S1,Studio,1,606,"$1,540",,679,availibility Now
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,Studio 679 sqft S1,Studio,1,626,"$1,540",,679,availibility Now
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,Studio 679 sqft S1,Studio,1,526,"$1,530",,679,availibility Sep. 29
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,Studio 679 sqft S1,Studio,1,326,"$1,510",,679,availibility Nov. 27
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,1 Bedroom 1 Bath 735 sqft A2,1,1,444,"$1,610",,735,availibility Dec. 14
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,2 Bedroom 2 Bath 1058 sqft B1,2,2,239,"$2,040",,"1,058",availibility Now
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,2 Bedroom 2 Bath 1058 sqft B1,2,2,323,"$2,070",,"1,058",availibility Now
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,2 Bedroom 2 Bath 1058 sqft B1,2,2,325,"$2,070",,"1,058",availibility Now
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,2 Bedroom 2 Bath 1058 sqft B1,2,2,351,"$2,070",,"1,058",availibility Now
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,2 Bedroom 2 Bath 1058 sqft B1,2,2,423,"$2,080",,"1,058",availibility Now
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,2 Bedroom 2 Bath 1058 sqft B1,2,2,451,"$2,080",,"1,058",availibility Now
The Cliftwood,"185 Cliftwood Dr NE, Atlanta, GA 30328 Downtown Sandy Springs",5.0 (1 review) Verified Listing,2 Bedroom 2 Bath 1058 sqft B1,2,2,529,"$2,090",,"1,058",availibility Now
